Species,Model,kap,v,z,p_Am,p_M,E_G,s_M,L_b,L_m,L_j,L_i,L_p,l_i,n_HE,n_OE,n_NE,n_CX,n_HX,n_OX,n_NX,n_CV,n_HV,n_OV,n_NV,n_CE,n_CP,n_HP,n_OP,n_NP,eta_PA,eta_XA,eta_VG,k_J,kap_R,E_Hb,E_Hp,E_Hj,n_NN,n_CN,n_HN,n_ON,mu_E,T_A,T_ref,p_T,L_s,L_x
Cyanocorax_beecheii,std,0.96241,0.041358,3.012,1666.92563211105,532.6248,7322.8035,1,1.10001068112134,3.012,NaN,3.012,2.76709203954512,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59986283553124e-06,0.021752,0.95,733.7,19490,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,2.058805635538
Cyanolyca_viridicyanus,std,0.99537,0.024645,1.128,11970.4417999337,10562.9598,7321.5523,1,0.461542173757189,1.128,NaN,1.128,1.10633702462391,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60013624044564e-06,0.002,0.95,86.25,15250,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.915365913216211
Gymnorhinus_cyanocephalus,std,0.95577,0.036265,2.5122,1355.09635085847,515.5483,7320.1266,1,0.935934319591423,2.5122,NaN,2.5122,2.38226846228822,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60044789000618e-06,0.021221,0.95,525.1,14810,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,1.84245717416602
Cyanopica_cyanus,std,0.96306,0.039173,2.3426,1130.92733007289,464.9325,7322.4993,1,0.858791380752621,2.3426,NaN,2.3426,2.10723924117553,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59992929894143e-06,0.019066,0.95,311.1,8189,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,1.54139774767515
Perisoreus_canadensis,std,0.98633,0.016786,1.0065,7036.04175929963,6895.0413,7321.6375,1,0.429993206855242,1.0065,NaN,1.0065,0.906064794401309,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60011762007449e-06,0.002,0.95,186.6,10770,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.690553260746491
Pyrrhocorax_graculus,std,0.98313,0.022379,1.512,8936.79832046627,5810.8694,7330.8693,1,0.561958642400924,1.512,NaN,1.512,1.47396993603976,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59810258403435e-06,0.002,0.95,417.8,87810,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,1.21914936701015
Dicrurus_aeneus,std,0.98958,0.024626,1.0097,3717.63932405667,3643.559,7326.4399,1,0.440748530008579,1.0097,NaN,1.0097,0.945528951032473,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.5990687607426e-06,0.002,0.95,62.04,4642,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.733648781906742
Dicrurus_hottentottus,std,0.99153,0.021316,1.2491,5552.40249909736,4407.4723,7321.914,1,0.491900128157786,1.2491,NaN,1.2491,1.0902077780862,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60005719427299e-06,0.002,0.95,101.2,6439,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.799109983389214
Dicrurus_leucophaeus,std,0.99019,0.018187,0.93805,5319.5078166867,5615.1841,7333.0946,1,0.397499816037738,0.93805,NaN,0.93805,0.846609469152149,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59761762401758e-06,0.002,0.95,75.04,4628,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.637912800642773
Dicrurus_macrocercus,std,0.96614,0.039019,2.0084,1190.75602571056,572.8127,7332.2985,1,0.823582146291273,2.0084,NaN,2.0084,1.8843379349707,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59779108441209e-06,0.023579,0.95,266.3,5486,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,1.45775406745473
Dicrurus_paradiseus,std,0.99072,0.01914,1.2019,5103.40870865633,4206.7136,7311.5162,1,0.477293374467291,1.2019,NaN,1.2019,1.03266702189949,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60233265592e-06,0.002,0.95,104.2,5702,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.759209077795488
Ifrita_kowaldi,std,0.99544,0.022225,1.1131,3237.47747112835,2895.2606,7322.2363,1,0.546234984662416,1.1131,NaN,1.1131,1.00422095377542,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59998676518376e-06,0.002,0.95,56.61,1837,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.78609271538332
Lanius_collaris,std,0.95134,0.055737,2.254,996.00316080476,420.3805,7337.2672,1,1.09418006165584,2.254,NaN,2.254,2.11307488342257,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59670908148856e-06,0.016596,0.95,844.3,11410,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,1.68385789403376
Lanius_collurio,std,0.97189,0.038928,1.8133,934.729292584552,500.9949,7325.0353,1,0.779397220085713,1.8133,NaN,1.8133,1.65636505536294,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59937538752177e-06,0.020616,0.95,177.4,2988,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,1.26199481856524
Lanius_cristatus,std,0.98949,0.022225,0.96665,5167.33005852005,5289.4237,7319.9604,1,0.393627698783156,0.96665,NaN,0.96665,0.895097505845075,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60048422824092e-06,0.002,0.95,60.7,5551,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.681255656106265
Lanius_excubitor,std,0.88485,0.07725,2.536,366.857757133977,128.0024,7314.5407,1,1.31969948137953,2.536,NaN,2.536,2.41285144508268,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60167010507551e-06,0.0053017,0.95,2817,38500,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,1.96809297704631
Lanius_phoenicuroides,std,0.95983,0.034325,1.6506,1184.25180300678,688.6468,7312.1089,1,0.698074641643777,1.6506,NaN,1.6506,1.50603948879566,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60220277511842e-06,0.028568,0.95,202.1,3285,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,1.14500117568294
Lanius_senator,std,0.95516,0.0392,1.9149,1046.57236017002,522.0346,7324.6955,1,0.8772873020167,1.9149,NaN,1.9149,1.72473865495785,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59944958415652e-06,0.021305,0.95,433.5,5493,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,1.32463365686402
Lanius_tephronotus,std,0.91961,0.037401,1.9972,1244.65905346832,573.1028,7321.0868,1,0.815296237170766,1.9972,NaN,1.9972,1.83678617103636,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60023798263779e-06,0.023442,0.95,651.3,12620,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,1.38592372009112
Melampitta_lugubris,std,0.93947,0.021579,1.7723,958.941883263968,508.3209,7323.9135,1,0.871190430878064,1.7723,NaN,1.7723,1.72186951522788,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59962036301332e-06,0.020758,0.95,693.1,7957,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,1.43889759365168
Chasiempis_sandwichensis,std,0.96009,0.028351,1.3695,796.364913289379,558.2928,7329.253,1,0.718723823766544,1.3695,NaN,1.3695,1.27733125322457,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59845500920054e-06,0.022972,0.95,226.7,2013,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,1.03342613944603
Hypothymis_azurea,std,0.99314,0.022225,0.65226,5724.44186268804,8716.1135,7340.2847,1,0.305412227556351,0.65226,NaN,0.65226,0.621302708462212,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59605269418884e-06,0.002,0.95,24.06,1743,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.496374372058561
Symposiachrus_axillaris,std,0.99793,0.036977,0.78766,7048.58016994579,8930.2359,7318.183,1,0.380816866824789,0.78766,NaN,0.78766,0.780588103907398,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60087294503952e-06,0.002,0.95,11.13,1419,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.663428679289165
Terpsiphone_affinis,std,0.99614,0.020129,0.83822,3890.45902691389,4623.4185,7322.7098,1,0.340611731010456,0.83822,NaN,0.83822,0.759245035161001,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.5998833070714e-06,0.002,0.95,12.2,930.3,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.561199905562054
Astrapia_mayeri,std,0.96908,0.038333,2.6972,1655.49264184587,594.8038,7320.9277,1,1.16590571598265,2.6972,NaN,2.6972,2.61130978482208,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60027275935919e-06,0.023905,0.95,786.4,13940,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,2.09245946376136
Astrapia_stephaniae,std,0.98812,0.025265,1.3235,9129.3557182326,6815.9418,7320.0451,1,0.650910542875637,1.3235,NaN,1.3235,1.3185992619395,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.6004657090908e-06,0.002,0.95,578.9,64560,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,1.1196761829457
Cicinnurus_regius,std,0.99171,0.022364,1.0637,6149.48362154259,5733.2936,7321.3253,1,0.507618001902205,1.0637,NaN,1.0637,0.993705317664632,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60018585317444e-06,0.002,0.95,143.3,7294,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.785185570221883
Diphyllodes_magnificus,std,0.99366,0.022666,1.2869,5716.64522527826,4414.0195,7329.5243,1,0.53174555716682,1.2869,NaN,1.2869,1.19542413830955,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59839584289913e-06,0.002,0.95,98.06,8303,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.913059306051937
Epimachus_meyeri,std,0.99493,0.02314,1.4015,9706.67690028444,6890.8056,7293.9993,1,0.587281506341724,1.4015,NaN,1.4015,1.37008695784467,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60618073702696e-06,0.002,0.95,172.4,23910,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,1.13692028587867
Lophorina_superba,std,0.99318,0.021388,1.2107,5212.79442059848,4276.2395,7322.6964,1,0.525690202680506,1.2107,NaN,1.2107,1.09007404154393,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59988623474109e-06,0.002,0.95,104.4,5582,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.911344582757795
Manucodia_chalybatus,std,0.99529,0.019347,1.4006,9424.05606002271,6696.8933,7321.9966,1,0.501451284644102,1.4006,NaN,1.4006,1.25687959209107,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.6000391439062e-06,0.002,0.95,95.65,10850,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.910461600756255
Paradigalla_brevicauda,std,0.96809,0.046399,2.9651,1638.35182560506,534.9135,7335.0903,1,1.25599288584445,2.9651,NaN,2.9651,2.88641187505618,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59718295104671e-06,0.021026,0.95,956.4,19870,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,2.28375909988454
Paradisaea_raggiana,std,0.99514,0.027466,1.7553,5801.87909289145,3289.285,7322.4315,1,0.720589057595764,1.7553,NaN,1.7553,1.70401133144718,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59994411303788e-06,0.002,0.95,157.3,20510,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,1.2217688625442
Paradisaea_rubra,std,0.98581,0.040854,2.6509,2002.41813207413,744.6542,7312.3362,1,0.990979508376537,2.6509,NaN,2.6509,2.4216026976913,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60215297151519e-06,0.030782,0.95,211.8,4785,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,1.76137858337593
Paradisornis_rudolphi,std,0.99723,0.022365,1.3031,9638.90132169108,7376.4113,7309.6671,1,0.510137260397327,1.3031,NaN,1.3031,1.21679815566219,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60273799220598e-06,0.002,0.95,58.69,6622,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.924141375042234
Parotia_lawesii,std,0.99964,0.024224,1.7357,4587.58633144932,2642.1241,7342.7337,1,0.365547956295261,1.7357,NaN,1.7357,1.33728922399285,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59552036750946e-06,0.002,0.95,0.7125,243.1,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.823510948070081
Parotia_wahnesi,std,0.99114,0.023632,1.5679,5761.23363253425,3641.9345,7327.8863,1,0.711334259328746,1.5679,NaN,1.5679,1.33504598554627,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59875313179301e-06,0.002,0.95,351.1,10310,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,1.01219585274002
Phonygammus_keraudrenii,std,0.99364,0.016656,1.3682,5841.14933650014,4242.0696,7318.7279,1,0.528480325609619,1.3682,NaN,1.3682,1.28154264124844,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.6007537555192e-06,0.002,0.95,120,13340,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.972100606189624
Ptiloris_magnificus,std,0.99553,0.02151,1.4064,6254.89834407803,4427.5732,7322.9876,1,0.53435871264774,1.4064,NaN,1.4064,1.13122957533272,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59982261495952e-06,0.002,0.95,72.56,3142,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.90729058612684
Rhipidura_albolimbata,std,0.99753,0.022095,0.82394,2644.71689513298,3201.9133,7340.1846,1,0.345319398802118,0.82394,NaN,0.82394,0.812659071866346,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59607445997313e-06,0.002,0.95,5.551,957.1,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.686763649348207
Rhipidura_atra,std,0.99698,0.028401,0.64533,7397.65551181568,11428.749,7331.8651,1,0.318280220245444,0.64533,NaN,0.64533,0.644106966606504,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59788553277503e-06,0.002,0.95,12.94,2123,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.593932404476676
Rhipidura_fuliginosa,std,0.99225,0.022095,0.73738,2337.49690373192,3145.4356,7322.1318,1,0.37370259497235,0.73738,NaN,0.73738,0.716919905959501,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60000959987474e-06,0.002,0.95,24.46,1538,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.598047741338379
Cnemophilus_loriae,std,0.9917,0.022027,1.4475,3595.56518654835,2463.3658,7333.1184,1,0.70772633193692,1.4475,NaN,1.4475,1.39035656322629,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59761243887022e-06,0.002,0.95,244.5,13390,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,1.13120445123491
Cnemophilus_macgregorii,std,0.99262,0.022027,1.4998,3865.31966845318,2558.2035,7318.7287,1,0.700351508687588,1.4998,NaN,1.4998,1.43812649949874,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60075358054304e-06,0.002,0.95,213.2,13780,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,1.1568478491465
Melanocharis_versteri,std,0.99718,0.020205,0.68257,7053.07176215227,10303.9719,7312.8425,1,0.315198553409261,0.68257,NaN,0.68257,0.666194438670851,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60204204747308e-06,0.002,0.95,14.18,1487,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.553036710371632
Toxorhamphus_poliopterus,std,0.99065,0.025894,0.88708,2416.07827393731,2698.1647,7319.6234,1,0.536313999115477,0.88708,NaN,0.88708,0.877536413177352,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.6005579155272e-06,0.002,0.95,95.68,3901,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.782182585641697
Devioeca_papuana,std,0.99644,0.028288,0.67114,8314.60524127293,12344.6751,7344.7631,1,0.301235493803583,0.67114,NaN,0.67114,0.663047393713335,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59507951611783e-06,0.002,0.95,12.94,2066,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.575522980285393
Eopsaltria_australis,std,0.99163,0.02314,0.75282,5922.44495350887,7801.1664,7322.0382,1,0.364852729386894,0.75282,NaN,0.75282,0.737680828609268,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60003005331878e-06,0.002,0.95,51.7,4711,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.62124463745233
Eopsaltria_georgiana,std,0.95604,0.037184,1.6095,773.640306420233,459.5409,7324.0662,1,0.758388413055157,1.6095,NaN,1.6095,1.48141315093864,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.5995870124096e-06,0.018691,0.95,258.6,3419,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,1.15322926575587
Melanodryas_sigillata,std,0.99345,0.022427,0.85055,5328.97472903015,6224.2901,7324.3702,1,0.467530906093718,0.85055,NaN,0.85055,0.812800411731659,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59952062111062e-06,0.002,0.95,92.03,3369,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.673575470499901
Peneothello_cyanus,std,0.99431,0.021153,0.79341,6212.20879191902,7785.2073,7321.2166,1,0.441305350236754,0.79341,NaN,0.79341,0.758509088172198,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60020961154846e-06,0.002,0.95,83.33,2939,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.630368755105341
Plesiodryas_albonotata,std,0.99302,0.01863,0.86031,7100.94876851826,8196.3294,7327.497,1,0.403759970234568,0.86031,NaN,0.86031,0.786585326487703,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59883807138346e-06,0.002,0.95,81.11,3723,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.611896744140739
Picathartes_gymnocephalus,std,0.96553,0.039693,3.2487,1614.54431150767,479.8507,7323.8122,1,1.17708891108106,3.2487,NaN,3.2487,2.9963561389753,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59964248831341e-06,0.019335,0.95,826.2,22960,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,2.22636749908909
Alauda_arvensis,std,0.91808,0.067212,1.9684,999.591203642384,466.2186,7306.8885,1,1.00584415288901,1.9684,NaN,1.9684,1.85908538498912,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60334746746828e-06,0.019177,0.95,1087,13000,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,1.50730008662604
Alaudala_rufescens,std,0.98777,0.028633,0.99245,4428.5785172611,4407.6951,7322.2371,1,0.478181791234973,0.99245,NaN,0.99245,0.966580212500624,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59998659037524e-06,0.002,0.95,106.5,8644,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.802564392231772
Calandrella_brachydactyla,std,0.99462,0.028633,0.96309,3999.59583815829,4130.5361,7321.9692,1,0.360917558566626,0.96309,NaN,0.96309,0.924964401318864,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.600045131513e-06,0.002,0.95,14.04,2631,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.723079547535041
Calandrella_cinerea,std,0.97702,0.031717,1.5482,1067.10376684203,673.4154,7330.3672,1,0.686094133758336,1.5482,NaN,1.5482,1.33097483591704,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59821204748762e-06,0.027386,0.95,110.6,1256,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,1.00363694809422
Eremalauda_dunni,std,0.99044,0.021019,0.86401,4153.55805405073,4761.3454,7354.5373,1,0.411184176524156,0.86401,NaN,0.86401,0.828748390648956,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59295965111879e-06,0.002,0.95,64.82,4439,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.666953575147694
Eremophila_alpestris,std,0.96558,0.050164,1.9852,1080.6891123677,525.6356,7325.4158,1,0.854942122004109,1.9852,NaN,1.9852,1.70561149361412,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59929231205526e-06,0.021447,0.95,280.3,3832,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,1.27661789210351
Galerida_cristata,std,0.93708,0.043044,1.7895,1633.45803672045,855.3679,7330.4591,1,0.752251099234115,1.7895,NaN,1.7895,1.64587693521683,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59819201113176e-06,0.035027,0.95,415.7,7013,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,1.25050194603255
